link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/james-holmes-text-message_us_5ba2a8cae4b0c2784da3eac5,James Holmes Text Messages Sent Before Shooting May Reveal Suspect's State Of Mind,CRIME,"The messages, released Friday upon request by multiple media organizations, were heavily redacted, according to USA Today",,2012-09-29
https://www.huffingtonpost.com/entry/when-the-justice-system-f_us_5ba29ed3e4b0c2784da39498,When the Justice System Fails,CRIME,"For young black men in Philadelphia, sometimes just walking down the street is all it takes to earn a two-month stint in jail.","Peak Johnson, Contributor
Philadelphia Journalist",2012-09-29
https://www.huffingtonpost.com/entry/edna-viviana-ayala-unlicensed-beautician-isabel-gonzalez_us_5ba2c4afe4b0c2784da5f7f3,"Edna Viviana Ayala, Improperly Licensed Beautician, Gave Isabel Gonzalez Face-Deforming Injections: Cops",CRIME,A Florida woman paid $890 for two rounds of what she believed were vitamin treatments. They weren't.,,2012-09-29
https://www.huffingtonpost.com/entry/bobbie-jo-curtis-bryan-curtis-beat-man-singlesnet_us_5ba2b2e4e4b0c2784da49235,Bobbie Jo Curtis And Son Allegedly Beat And Rob Florida Man She Met On Songlesnet.com,CRIME,"Curtis, who has a long rap sheet, recently met the man on dating website Singlesnet.com. In just one week, the romance quickly",Michael McLaughlin,2012-09-16
https://www.huffingtonpost.com/entry/islam-fete-de-l-humanite_us_5ba2b0d2e4b0c2784da4627f,"""La Fête de l'Huma"" contre les saboteurs",CRIME,"Ce ne sont pas des ""islamistes"" qui se sont déchaînés hier, mais des gauchistes pro-islamistes. Il y avait bien quelques ""enfants"" naturels (j'entend politiques) de Tariq Ramadan, décidément très amers. Mais surtout des gauchistes persuadés que toute critique de l'islamisme est forcément raciste puisque dans leur monde binaire, digne du choc des civilisations, il y a le monde de l'Islam contre celui de l'Occident blanc.","Caroline Fourest, Contributor
Ex ""Charlie Hebdo"" journalist, writer, co-founder of the journ...",2012-09-16
https://www.huffingtonpost.com/entry/boy-scouts-face-release-o_us_5ba2b4bde4b0c2784da4c2fd,Boy Scouts Face Release Of Damaging Child Sex Abuse Files,CRIME,Mones said the allegations revealed in the Oregon case are not necessarily comparable to the Catholic Church's sex abuse,"Reuters, Reuters",2012-09-16
https://www.huffingtonpost.com/entry/jason-barnum-arraigned-shooting-officer-anchorage_us_5ba2a07ae4b0c2784da3a21a,Jason Barnum Arraigned For Allegedly Shooting Officer At Anchorage Hotel,CRIME,"On Friday, after being discharged from the hospital, he appeared in court on the attempted murder charges. He had allegedly",Michael McLaughlin,2012-09-15
https://www.huffingtonpost.comhttp://www.rollingstone.com/politics/blogs/national-affairs/how-fbi-entrapment-is-inventing-terrorists-and-letting-bad-guys-off-the-hook-20120515,How FBI Entrapment Is Inventing 'Terrorists',CRIME,The authorities couldn’t have more effectively made the Occupy movement look like a danger to the republic if they had scripted,,2012-09-15
https://www.huffingtonpost.com/entry/kaelynne-paez-missing-fbi_us_5ba2b683e4b0c2784da4df7c,"Kaelynne Paez Missing: FBI Seeks Public's Assistance to Locate Herber, California Teen",CRIME,Anyone with information about Kaelynne Paez’s whereabouts is asked to call Imperial County investigators at 760-339-6324,David Lohr,2012-09-15
https://www.huffingtonpost.com/entry/hannah-truelove-suspect-vehicle_us_5ba2c77ae4b0c2784da63e1a,"Hannah Truelove Case: Cops Seek Suspect, Vehicle In Violent Murder As Dad, Jeff, Speaks Out",CRIME,"Few other details are available. Hall County Police say they've narrowed down the case to several persons of interest, but",Andy Campbell,2012-09-09
https://www.huffingtonpost.com/entry/marcus-wellons-murderer-penis-shaped-chocolate_us_5ba2a547e4b0c2784da3ccd1,"Marcus Wellons, Convicted Murderer, Granted Appeal Over Penis-Shaped Chocolate Gifts",CRIME,"Appeals for Wellons were initially rejected by several courts. In 2010, however, the Supreme Court ordered a federal review",Hilary Hanson,2012-09-08
https://www.huffingtonpost.com/entry/oj-simpson-tampered-with-glove_us_5ba2bca0e4b0c2784da54780,OJ Simpson's Attorney Tampered With Glove: Ex-Prosecutor,CRIME,"Darden's remarks came after Dershowitz, a fellow panelist, called Darden's decision to have Simpson try on the glove for","Reuters, Reuters",2012-09-08
https://www.huffingtonpost.com/entry/erica-depalo-teacher_us_5ba2aec3e4b0c2784da43cd2,"Erica DePalo, Former 'Teacher Of The Year,' Allegedly Had Sexual Relationship With Student",CRIME,"DePalo was charged with first-degree aggravated sexual assault, second-degree sexual assault and endangering the welfare",,2012-09-03
https://www.huffingtonpost.com/entry/doris-thompson-arrested-criminal_us_5ba2b41de4b0c2784da4acab,"Doris Thompson, 82-Year-Old Career Criminal, Arrested Again For Burglary",CRIME,Doris Thompson's 20-page rap sheet dates back to 1955. The 82-year-old career criminal was arrested again late last month,,2012-09-03
https://www.huffingtonpost.com/entry/toddler-karaoke-death-killing-china_us_5ba2ba08e4b0c2784da51721,Toddler's Karaoke Leads To Two Deaths,CRIME,"After a toddler refused to give up the mic at a karaoke parlor in Xi'an, China, a series of events lead to two men being",,2012-09-03
https://www.huffingtonpost.com/entry/gabrielle-swainson-freddie-grant_us_5ba2b2d8e4b0c2784da48fad,"Gabrielle Swainson Suspect, Freddie Grant, Named Person Of Interest In Other Unsolved Cases",CRIME,"""He handed out flyers knowing all the while he was the one responsible for taking her,"" said Lott. ""That makes me sick to",David Lohr,2012-09-02
https://www.huffingtonpost.com/entry/phone-sex-prostitution-legal-italy_us_5ba2a40fe4b0c2784da3bb6d,"Phone Sex Is Not Prostitution, Italian Court Rules",CRIME,Hat Tip: Fark The defendant had paid a woman to provide phone sex to one of his business clients. The lower court said that,,2012-09-02
https://www.huffingtonpost.comhttp://www.newyorker.com/reporting/2012/09/03/120903fa_fact_stillman?currentPage=all,The Throwaways,CRIME,"On the evening of May 7, 2008, a twenty-three-year-old woman named Rachel Hoffman got into her silver Volvo sedan, put on",,2012-09-01
https://www.huffingtonpost.com/entry/john-balentine-execution-delayed-texas-death-row_us_5ba2b009e4b0c2784da4529e,"John Balentine, On Texas Death Row, Has Execution Delayed 3 Times",CRIME,The Supreme Court halted the Texas execution last week to give it time to rule on arguments that Balentine had inadequate,"Reuters, Reuters",2012-08-26
https://www.huffingtonpost.com/entry/camden-police-department-replaced-metro-department_us_5ba2b50ee4b0c2784da4cb0e,Camden Police Department Will Be Eliminated And Replaced By Metro Department: Plan,CRIME,The financial woes engulfing Camden that forced it to slash its police department have been a stubborn symptom of the city's,Michael McLaughlin,2012-08-26
https://www.huffingtonpost.com/entry/james-d-blanchard-idaho-man-sentenced-15-years-abusing-newborn-son_us_5ba2b389e4b0c2784da4a5ff,"James Blanchard Sentenced To 15 Years For Abusing Newborn Son, Noah, In Idaho",CRIME,"Exactly what Blanchard did is unknown, but the emergency room doctor who examined Noah said it's consistent with shaken baby",Kyle McGovern,2012-08-26
https://www.huffingtonpost.com/entry/hui-gao-new-zealands-accidental-millionaire-five-years-prison_us_5ba2ac85e4b0c2784da415bc,"Hui Gao, New Zealand's 'Accidental Millionaire' Sentenced To 5 Years In Prison (VIDEO)",CRIME,"""I'm f**king rich,"" Gao reportedly told Hurring at the time and later told the police he'd won the lottery. The Australian",,2012-08-25
https://www.huffingtonpost.com/entry/carol-field-grandmother-guilty-setting-18-fires-maine_us_5ba2b48be4b0c2784da4bb93,"Carol Field, Grandmother, Pleads Guilty To Setting 18 Fires Across Maine",CRIME,"""She stated all her life she cared for everyone else and nobody cared about her or paid attention to her,"" Cumberland County",Kyle McGovern,2012-08-25
https://www.huffingtonpost.com/entry/tasha-harmon-stabs-6-year-old-daughter_us_5ba2b2d3e4b0c2784da48e81,"Tasha Harmon Allegedly Stabs 6-Year-Old Daughter, Who Tells Officer, 'Mommy Tried To Kill Me'",CRIME,Harmon was taken to a hospital before she was led to jail. Court records reveal that she has a previous felony conviction,,2012-08-19
https://www.huffingtonpost.com/entry/ronnie-wynn-shooting-while-driving_us_5ba2bde4e4b0c2784da5588f,"Ronnie Wynn, Alleged Car Thief, Caught On Tape Shooting Guns While Driving (VIDEO)",CRIME,"KPTV - FOX 12 Wynn is locked up in the Clark County Jail and scheduled to go on trial on September 17. In addition, charges",David Moye,2012-08-19
https://www.huffingtonpost.com/entry/christian-hobbs-hid-mobile-home-new-hampshire_us_5ba2b24fe4b0c2784da47e6c,"Christian Hobbs Hid Beneath Trailer For Days, Recorded Child Porn Videos, Police Say",CRIME,"She bought the trailer from him five years ago this month... And just about two weeks ago, [she] hired Hobbs to do some work",,2012-08-18
https://www.huffingtonpost.com/entry/insane-clown-posse-sues-fbi-juggalos-gang_us_5ba2c412e4b0c2784da5e516,Insane Clown Posse Suing FBI For Classifying Juggalos As A Gang,CRIME,"The FBI maintains, however, that subsets of the Juggalos ""exhibit gang-like behavior and engage in criminal activity in violence",,2012-08-12
https://www.huffingtonpost.com/entry/kelly-armstrong-case-murder-travis-funke_us_5ba2b1cce4b0c2784da46d35,Kelly Armstrong Case: Victim's Family Claims Victory With Murder Charge Against Travis Funke,CRIME,Grable said the family had pinned hopes on additional media coverage. People interested in helping search or donating funds,David Lohr,2012-08-11
https://www.huffingtonpost.com/entry/michael-pollara-margaret-pollara-toy-thefts_us_5ba2b251e4b0c2784da47f32,"Michael Pollara, Margaret Pollara Accused Of Stealing $2 Million In Toys From Toys 'R' Us (VIDEO)",CRIME,"""One of the things [Michael Pollara] would do was he would use a reward card,"" Rossman said. ""Obviously, for his small-ticket",David Moye,2012-08-11
https://www.huffingtonpost.com/entry/steven-powell-journals-sexual-obsessed-susan-powell_us_5ba2c14ae4b0c2784da5ade4,Steven Powell's Journals Reveal Sexual Obsession With Susan Powell,CRIME,"In the diaries, Steven acknowledges that his behavior ""might be considered sociopathic"" questions his own normalcy. ""I mean",,2012-08-11
https://www.huffingtonpost.com/entry/sikh-temple-shooting-wisconsin-pictures-photos_us_5ba2b458e4b0c2784da4b55b,"Sikh Temple Shooting Pictures: Witnesses, Police In Wisconsin (PHOTOS)",CRIME,"According to the AP, at least 6 other people were killed and many others injured. Police said that they did not believe there",,2012-08-05
https://www.huffingtonpost.com/entry/wisconsin-shooting-sikh-temple_us_5ba2a132e4b0c2784da3a55e,"Wisconsin Shooting: 7 People Killed At Sikh Temple, Including Shooter (LIVE UPDATES)",CRIME,The Indian embassy in Washington said it was in touch with the National Security Council about the shooting and an Indian,"Reuters, Reuters",2012-08-05
https://www.huffingtonpost.com/entry/james-holmes-trial-judge-william-sylvester-fair_us_5ba2c146e4b0c2784da5ac93,James Holmes Trial: Judge William Sylvester Must Balance Fairness With Public Transparency,CRIME,"""You don't have a presumption of sealing,"" said Jonathan Sherman, an attorney at the law firm Boies, Schiller & Flexner who","Reuters, Reuters",2012-08-05
https://www.huffingtonpost.com/entry/wisconsin-shooting-sikh-temple_us_5ba2bbc3e4b0c2784da53327,Wisconsin Shooting: Several People Injured After Shots Fired At Sikh Temple,CRIME,"Several people have been shot after a gunman opened fire on the Sikh Temple of Wisconsin, Patch reported. The incident occurred",,2012-08-05
https://www.huffingtonpost.com/entry/morgan-martin-missing_us_5ba2bd36e4b0c2784da55212,Morgan Martin Missing: Mother Worried About Her Pregnant Daughter,CRIME,"The man that Morgan says is the father has been interviewed by police, MyFox Tampa Bay reports. Morgan is 5-feet-2 and weighs",,2012-08-05
https://www.huffingtonpost.com/entry/phyllis-harvey-philanthro_us_5ba2ad99e4b0c2784da42509,"Phyllis Harvey, Philanthropist, Gave $490,000 While On Heavy Doses Of Drugs: Suit",CRIME,"Attorney Harland Braun, who has represented doctors in malpractice cases, said Bystritsky may raise a strong defense that",Simon McCormack,2012-08-04
https://www.huffingtonpost.com/entry/gemere-amara-seattle-groc_us_5ba29debe4b0c2784da38a93,"Gemere Amara, Seattle Grocer, Scares Off Armed Robber With Piece Of Wood (VIDEO)",CRIME,"""We always say, do what you have to do to get out of a situation to make yourself safe,"" Renee Witt of the Seattle Police",Cavan Sieczkowski,2012-08-04
https://www.huffingtonpost.com/entry/woman-65-scares-off-5-thugs_us_5ba2b526e4b0c2784da4cd19,"Woman, 65, Singlehandedly Stops 5 Masked Thugs From Robbing Her Pawn Shop (VIDEO)",CRIME,"During the robbery, one of the men hit Martins, a Portuguese immigrant, with the gun. But despite the laceration, she refused",,2012-08-04
https://www.huffingtonpost.com/entry/derek-mcglone-teacher-lies-killed-girl-with-car_us_5ba2bde7e4b0c2784da55937,"Derek McGlone, Teacher, Tries To Get Out Of Work By Lying That He Ran Over And Killed A Girl With His Car",CRIME,42-year-old teacher Derek McGlone was well known at Calderhead High School in Scotland for making up stories to get out of,,2012-08-04
https://www.huffingtonpost.com/entry/life-as-a-prosector_us_5ba2b222e4b0c2784da4764a,Life as a Prosecutor,CRIME,"Does the public ever know how many prosecutors have sat in their offices crying because they believed so much in a case and the jury said ""not guilty""? That's the side of a prosecutor that nobody chooses to explore. That's the life that some of us lead.","Stacey Honowitz, Contributor
Prosecutor Supervisor Sex Crimes",2012-07-28
https://www.huffingtonpost.com/entry/judicial-correction-services-harpersville-probation_us_5ba2a4e0e4b0c2784da3c85d,Judicial Correction Services Kevin Egan Criticizes Judge Suspending Harpersville Probation,CRIME,"The contention that Harpersville and JCS sent the indigent to a so-called debtors prison is untrue, Egan said to HuffPost",Michael McLaughlin,2012-07-28
https://www.huffingtonpost.com/entry/your-body-telegraphs-your_us_5ba2c10de4b0c2784da5a4fc,Your Body Telegraphs Your Lies,CRIME,"What's the best advice to those facing a polygraph test?  ""Let your body do what it does naturally.""","Diane Dimond, Contributor
Television journalist, author, syndicated columnist",2012-07-28
https://www.huffingtonpost.com/entry/alec-simchuk-arrested-fugitive-night-club-owner-scam-court-miami-bar-girl_us_5ba2c3a8e4b0c2784da5e066,Alec Simchuk Arrested: Fugitive Night Club Owner Allegedly Involved With Miami 'Bar Girl' Scam Caught,CRIME,Simchuk had already returned to his native country at the time of the birthday party sting. It is unclear what prompted his,,2012-07-28
