"","SERVICETYPE","VEHICLETYPE","DEPARTURE_COUNTRY","DEPARTURE_ZIPCODE","ARRIVAL_COUNTRY","ARRIVAL_ZIPCODE","SHIPPING_DATE","GROSS_WEIGHT_KG","NET_WEIGHT_KG","VOLUME_M3","DECLARED_DISTANCE_KM","ACTUAL_DELIVERY_DATE","DELIVERY_TIME_HH","WDAY"
"10625","E-commerce","Standard","IT","63076","IT","00012",2023-01-24 00:00:14,1.17,0,0.01,137.39,2023-01-25 00:00:14,24,1
"10626","E-commerce","Standard","IT","63076","IT","20060",2023-01-24 00:00:14,1.36,0,0.01,453.06,2023-01-25 13:21:21,37,1
"10627","E-commerce","Standard","IT","63076","IT","36100",2023-01-24 00:00:14,1.36,0,0.01,344.56,2023-01-25 12:22:35,36,1
"10628","E-commerce","Standard","IT","63076","IT","64025",2023-01-24 00:00:14,1.7,0,0.01,39.15,2023-01-26 13:36:14,61,1
"10629","E-commerce","Standard","IT","63076","IT","26900",2023-01-24 00:00:14,0.89,0,0.01,436.92,2023-01-25 14:17:03,38,1
"10630","E-commerce","Standard","IT","63076","IT","80046",2023-01-24 00:00:14,1.18,0,0.01,236.22,2023-01-26 14:17:19,62,1
"10631","E-commerce Resi","Ground","US","19103","US","07008",2023-01-23 00:00:14,0.74,0.74,0,NA,2023-01-24 00:00:14,24,0
"10632","E-commerce","Standard","IT","63076","IT","00198",2023-01-24 00:00:14,1.5,0,0.01,156.31,2023-01-25 00:00:14,24,1
"10633","E-commerce","Standard","IT","63076","IT","16155",2023-01-24 00:00:14,1.05,0,0.01,437.05,2023-01-26 11:00:14,59,1
"10634","E-commerce","Standard","IT","63076","IT","80126",2023-01-24 00:00:14,0.58,0,0.01,231.85,2023-01-25 13:21:55,37,1
"10635","E-commerce","Standard","IT","63076","IT","00198",2023-01-24 00:00:14,1.12,0,0.01,156.31,2023-01-25 13:34:40,37,1
"10636","E-commerce","Standard","IT","63076","IT","83047",2023-01-24 00:00:14,1.16,0,0.01,253.76,2023-01-26 12:55:04,60,1
"10637","E-commerce","Standard","IT","63076","IT","52100",2023-01-24 00:00:14,1.33,0,0.01,169.86,2023-01-25 12:11:27,36,1
"10638","E-commerce","Standard","IT","63076","IT","10128",2023-01-24 00:00:14,1.09,0,0.01,547.81,2023-01-25 00:00:14,24,1
"10639","E-commerce","Standard","IT","20121","IT","91028",2023-01-23 00:00:14,1.09,0,0.09,914.91,2023-01-25 00:00:14,48,0
"10640","E-commerce","Standard","IT","63076","IT","00019",2023-01-24 00:00:14,1.21,0,0.01,136.24,2023-01-25 00:00:14,24,1
"10641","E-commerce","Standard","IT","63076","IT","82100",2023-01-24 00:00:14,0.6,0,0.01,214.3,2023-01-26 14:09:18,62,1
"10642","E-commerce","Standard","IT","63076","IT","40126",2023-01-24 00:00:14,0.75,0,0.01,266.16,2023-01-25 00:00:14,24,1
"10643","E-commerce","Standard","IT","00187","IT","36075",2023-01-23 00:00:14,2,0,0.01,409.8,2023-01-25 12:18:50,60,0
"10644","E-commerce","Standard","IT","63076","IT","22040",2023-01-24 00:00:14,1.2,0,0.01,483.8,2023-01-25 00:00:14,24,1
"10645","Corriere espresso","Express","IT","20122","IT","37067",2023-01-23 15:45:27.513,2,1.8,0,120.95,2023-01-24 00:00:14,9,0
"10646","Corriere espresso","Express","IT","20122","IT","60030",2023-01-23 15:47:16.89,4,3.8,0,381.84,2023-01-24 00:00:14,9,0
"10647","Via gomma","Standard","IT","63811","IT","20851",2023-01-24 00:00:14,8.58,7.2,0.08,441.19,2023-01-25 00:00:14,24,1
"10648","Via gomma","Standard","IT","63076","IT","20851",2023-01-24 00:00:14,11.28,10.08,0.26,472.72,2023-01-25 00:00:14,24,1
"10649","Corriere espresso","Express","IT","20122","IT","25020",2023-01-23 15:49:02.743,2.5,2.2,0,76.6,2023-01-24 00:00:14,9,0
"10650","Corriere espresso","Express","IT","63811","IT","50012",2023-01-23 00:00:14,5,4,0,199.68,2023-01-24 12:36:14,36,0
"10651","Corriere espresso","Express","IT","63811","IT","25020",2023-01-23 00:00:14,5,4,0,374.86,2023-01-24 17:23:14,41,0
"10652","Corriere espresso","Express","IT","20122","IT","45021",2023-01-23 15:51:27.95,0.5,0.4,1e-06,184.42,2023-01-24 00:00:14,9,0
"10653","Corriere espresso","Express","IT","63811","IT","24022",2023-01-23 00:00:14,0.2,0.1,0,419.74,2023-01-24 10:06:14,34,0
"10654","Corriere espresso","Express","IT","20122","IT","10121",2023-01-23 15:51:47.11,2.5,2.4,0,127.3,2023-01-24 00:00:14,9,0
"10655","Corriere espresso","Express","IT","63811","IT","60030",2023-01-23 00:00:14,7,6,0,53.29,2023-01-24 12:34:14,36,0
"10656","Corriere espresso","Express","IT","20122","IT","50141",2023-01-23 15:52:46.02,2.5,2.4,0,244.81,2023-01-24 00:00:14,9,0
"10657","","","IT","63811","IT","36040",2023-01-23 00:00:14,8,7,0.05,303.37,2023-01-24 00:00:14,24,0
"10658","Corriere espresso","Express","IT","63811","IT","30032",2023-01-23 00:00:14,0.2,0.1,0,275.95,2023-01-24 15:25:14,39,0
"10659","E-commerce","Standard","IT","63076","IT","00157",2023-01-24 00:00:14,1.25,0,0.01,154.19,2023-01-25 12:30:04,36,1
"10660","Corriere espresso","Express","IT","63811","IT","35030",2023-01-23 00:00:14,5,4,0,283.07,2023-01-24 10:35:14,34,0
"10661","Corriere espresso","Express","IT","63811","IT","20122",2023-01-23 00:00:14,0.2,0.1,0,434.81,2023-01-24 10:37:14,34,0
"10662","Corriere espresso","Express","IT","20122","IT","62020",2023-01-23 15:56:03.573,3,2.8,0,421.83,2023-01-24 00:00:14,9,0
"10663","Corriere espresso","Express","IT","63811","IT","20122",2023-01-23 00:00:14,0.5,0.4,0.01,434.81,2023-01-25 00:00:14,48,0
"10664","E-commerce Resi","Ground","US","11557","US","07008",2023-01-23 00:00:14,0.81,0.81,0,NA,2023-01-24 00:00:14,24,0
"10665","E-commerce Resi","Ground","US","02481","US","07008",2023-01-23 00:00:14,0.05,0.05,0,NA,2023-01-24 00:00:14,24,0
"10666","E-commerce Resi","Ground","US","10022","US","07008",2023-01-23 00:00:14,1.21,1.21,0,NA,2023-01-24 00:00:14,24,0
"10667","E-commerce Resi","Ground","US","91744","US","07008",2023-01-23 00:00:14,0.49,0.49,0,NA,2023-01-30 00:00:14,168,0
"10668","Corriere espresso","Express","IT","63811","IT","61048",2023-01-23 00:00:14,10,9,0,113.57,2023-01-24 13:59:14,37,0
"10669","E-commerce","Standard","IT","20090","IT","10136",2023-01-23 00:00:14,0.25,0,0,122.94,2023-01-25 00:00:14,48,0
"10670","E-commerce","Standard","IT","63076","IT","95047",2023-01-24 00:00:14,1.24,0,0.01,602.77,2023-01-27 00:00:14,72,1
"10671","E-commerce","Standard","IT","63076","IT","20132",2023-01-24 00:00:14,1.19,0,0.01,465.28,2023-01-25 00:00:14,24,1
"10672","E-commerce","Standard","IT","20121","IT","62012",2023-01-23 00:00:14,1.39,0,0.01,434.25,2023-01-24 00:00:14,24,0
"10673","E-commerce","Standard","IT","63076","IT","35012",2023-01-24 00:00:14,1.15,0,0.01,331.56,2023-01-25 11:35:50,35,1
"10674","E-commerce","Standard","IT","63076","IT","81031",2023-01-24 00:00:14,1.2,0,0.01,219.59,2023-01-26 12:56:03,60,1
"10675","E-commerce","Standard","IT","63076","IT","40124",2023-01-24 00:00:14,1.17,0,0.01,265.67,2023-01-25 11:48:52,35,1
"10676","E-commerce","Standard","IT","63076","IT","98124",2023-01-24 00:00:14,1.83,0,0.01,547.32,2023-01-27 13:01:14,85,1
"10677","E-commerce","Standard","IT","63076","IT","03019",2023-01-24 00:00:14,1.67,0,0.01,154.26,2023-01-26 00:00:14,48,1
"10678","E-commerce","Standard","IT","63076","IT","09049",2023-01-24 00:00:14,0.69,0,0.01,554.89,2023-01-27 12:27:14,84,1
"10679","E-commerce","Standard","IT","63076","IT","17021",2023-01-24 00:00:14,1.05,0,0.01,473.03,2023-01-26 13:35:14,61,1
"10680","E-commerce","Ground","US","10065","US","07306",2023-01-23 00:00:14,1,0,0.01,NA,2023-01-24 00:00:14,24,0
"10681","E-commerce","Standard","IT","63076","IT","00071",2023-01-24 00:00:14,2.22,0,0.01,177.22,2023-01-26 00:00:14,48,1
"10682","E-commerce","Standard","IT","63076","IT","20121",2023-01-24 00:00:14,1.01,0,0.01,467.06,2023-01-25 00:00:14,24,1
"10683","E-commerce","Ground","US","10065","US","33401",2023-01-23 00:00:14,1,0,0.01,NA,2023-01-27 00:00:14,96,0
"10684","E-commerce","Standard","IT","63076","IT","85028",2023-01-24 00:00:14,1.82,0,0.01,269.71,2023-01-27 12:46:14,84,1
"10685","E-commerce","Standard","IT","63076","IT","21100",2023-01-24 00:00:14,0.46,0,0.01,512.02,2023-01-25 00:00:14,24,1
"10686","E-commerce","Standard","IT","63076","IT","21012",2023-01-24 00:00:14,1.33,0,0.01,502.73,2023-01-25 00:00:14,24,1
"10687","E-commerce","Standard","IT","63076","IT","95013",2023-01-24 00:00:14,1.75,0,0.01,582.52,2023-01-27 00:00:14,72,1
"10688","Corriere espresso","Express","IT","63811","IT","51100",2023-01-23 00:00:14,0.5,0.3,0.01,237.04,2023-01-24 00:00:14,24,0
"10689","Corriere espresso","Express","IT","63811","IT","40132",2023-01-23 00:00:14,0.5,0.3,0.01,240.94,2023-01-24 00:00:14,24,0
"10690","Corriere espresso","Express","IT","63811","IT","50018",2023-01-23 00:00:14,0.5,0.3,0.01,210.34,2023-01-24 00:00:14,24,0
"10691","Corriere espresso","Express","IT","63811","IT","63100",2023-01-23 00:00:14,0.5,0.3,0.01,43.43,2023-01-24 00:00:14,24,0
"10692","Corriere espresso","Express","IT","63811","IT","20122",2023-01-23 00:00:14,2,1,0.4,434.81,2023-01-25 00:00:14,48,0
"10693","E-commerce Resi","Standard","IT","85100","IT","63076",2023-01-23 00:00:14,1.1,1.1,0,302.02,2023-01-30 00:00:14,168,0
"10694","E-commerce Resi","Standard","IT","20132","IT","63076",2023-01-23 00:00:14,1.13,1.13,0,465.28,2023-01-31 00:00:14,192,0
"10695","Corriere espresso","Express","IT","63811","IT","00197",2023-01-23 00:00:14,0.7,0.5,0.01,176.28,2023-01-24 00:00:14,24,0
"10696","Corriere espresso","Express","IT","63811","IT","40132",2023-01-23 00:00:14,1.8,1,0,240.94,2023-01-24 00:00:14,24,0
"10697","E-commerce","Standard","IT","63076","IT","88900",2023-01-24 00:00:14,1.4,0,0.01,508.84,2023-01-27 00:00:14,72,1
"10698","E-commerce","Standard","IT","63076","IT","60012",2023-01-24 00:00:14,1.06,0,0.01,102.28,2023-01-25 00:00:14,24,1
"10699","E-commerce Resi","Ground","US","92620","US","07008",2023-01-23 00:00:14,1.19,1.19,0,NA,2023-01-27 00:00:14,96,0
"10700","Corriere espresso","Express","IT","20122","IT","63811",2023-01-23 16:42:27.67,1,0.8,2e-06,434.81,2023-01-26 00:00:14,56,0
"10701","E-commerce","Standard","IT","63076","IT","15048",2023-01-24 00:00:14,1.17,0,0.01,476.56,2023-01-25 00:00:14,24,1
"10702","E-commerce","Standard","IT","63076","IT","30015",2023-01-24 00:00:14,1.1,0,0.01,284.45,2023-01-25 11:00:22,35,1
"10703","E-commerce","Ground","US","10022","US","97210",2023-01-23 00:00:14,1.2,0,0.09,NA,2023-01-27 00:00:14,96,0
"10704","E-commerce","Standard","IT","63076","IT","12050",2023-01-24 00:00:14,1.24,0,0.01,507.98,2023-01-25 11:45:03,35,1
"10705","E-commerce","Standard","IT","63076","IT","16141",2023-01-24 00:00:14,1.32,0,0.01,425.66,2023-01-26 00:00:14,48,1
"10706","E-commerce","Standard","IT","63076","IT","87100",2023-01-24 00:00:14,1.29,0,0.01,452.02,2023-01-26 00:00:14,48,1
"10707","E-commerce","Standard","IT","63076","IT","20121",2023-01-24 00:00:14,0.62,0,0.01,467.06,2023-01-25 00:00:14,24,1
"10708","E-commerce","Standard","IT","63076","IT","81030",2023-01-24 00:00:14,0.89,0,0.01,209.58,2023-01-26 00:00:14,48,1
"10709","E-commerce Resi","Standard","IT","89025","IT","63076",2023-01-23 00:00:14,1.27,1.27,0,525.21,2023-01-30 00:00:14,168,0
"10710","E-commerce","Ground","US","07008","US","29464",2023-01-23 00:00:14,1.13,0,1,NA,2023-01-25 00:00:14,48,0
"10711","E-commerce","Express","IT","63076","IT","20092",2023-01-24 00:00:14,1.77,0,0.01,471.01,2023-01-25 00:00:14,24,1
"10712","E-commerce","Standard","IT","63076","IT","08042",2023-01-24 00:00:14,1.29,0,0.01,489.68,2023-01-27 12:28:14,84,1
"10713","E-commerce","Ground","US","07008","US","30307",2023-01-23 00:00:14,0.41,0,1,NA,2023-01-25 00:00:14,48,0
"10714","E-commerce","Ground","US","10022","US","30306",2023-01-23 00:00:14,1,0,0.04,NA,2023-01-25 00:00:14,48,0
"10715","E-commerce","Standard","IT","63076","IT","00040",2023-01-24 00:00:14,1.28,0,0.01,180.34,2023-01-26 11:31:27,59,1
"10716","E-commerce","Standard","IT","63076","IT","26015",2023-01-24 00:00:14,1.18,0,0.01,413.29,2023-01-25 00:00:14,24,1
"10717","E-commerce Resi","Ground","US","60045","US","07008",2023-01-23 00:00:14,1.41,1.41,0,NA,2023-01-25 00:00:14,48,0
"10718","E-commerce","Standard","IT","63076","IT","25123",2023-01-24 00:00:14,0.6,0,0.01,409.02,2023-01-25 00:00:14,24,1
"10719","","","IT","63811","IT","20122",2023-01-23 16:43:24.097,4.6,4,0.11,434.81,2023-01-25 00:00:14,32,0
"10720","","","IT","63811","IT","20144",2023-01-23 16:43:48.797,2,1,0.01,436.7,2023-01-24 00:00:14,8,0
"10721","Corriere espresso","Documents","IT","20122","IT","63811",2023-01-23 16:47:16.683,0.5,0.3,0.01,434.81,2023-01-24 00:00:14,8,0
"10722","E-commerce","Standard","IT","63076","IT","89035",2023-01-24 00:00:14,0.92,0,0.01,583.25,2023-01-26 12:07:45,60,1
"10723","E-commerce","Standard","IT","63076","IT","83013",2023-01-24 00:00:14,1.33,0,0.01,235.18,2023-01-26 00:00:14,48,1
"10724","E-commerce","Standard","IT","63076","IT","00185",2023-01-24 00:00:14,1.21,0,0.01,157.84,2023-01-26 11:47:33,59,1
"10725","E-commerce","Ground","US","02116","US","94301",2023-01-23 00:00:14,0.05,0,0.04,NA,2023-01-27 00:00:14,96,0
"10726","E-commerce","Standard","IT","00187","IT","61032",2023-01-23 00:00:14,0.3,0,0.01,220.05,2023-01-25 12:54:59,60,0
"10727","E-commerce Resi","Ground","US","10011","US","07008",2023-01-23 00:00:14,1.26,1.26,0,NA,2023-01-25 00:00:14,48,0
"10728","E-commerce Resi","Ground","US","91505","US","07008",2023-01-23 00:00:14,1.92,1.92,0,NA,2023-01-30 00:00:14,168,0
"10729","E-commerce Resi","Ground","US","84770","US","07008",2023-01-23 00:00:14,1.35,1.35,0,NA,2023-01-27 00:00:14,96,0
"10730","Corriere espresso resi","Express","IT","05022","IT","63811",2023-01-24 00:00:14,2,0,0.00875,128.39,2023-02-02 00:00:14,216,1
"10731","E-commerce","Ground","US","75225","US","80209",2023-01-23 00:00:14,1.19,0,0.04,NA,2023-01-25 00:00:14,48,0
"10732","E-commerce","Express 2nd Day","US","07008","US","60607",2023-01-23 00:00:14,1.41,0,1,NA,2023-01-25 00:00:14,48,0
"10733","E-commerce","Ground","US","07008","US","75225",2023-01-23 00:00:14,1.41,0,1,NA,2023-01-27 00:00:14,96,0
"10734","E-commerce","Ground","US","07008","US","92101",2023-01-23 00:00:14,2.22,0,1,NA,2023-01-27 00:00:14,96,0
"10735","E-commerce","Express","IT","80121","IT","98070",2023-01-23 00:00:14,1,0,0.01,310.85,2023-01-27 00:00:14,96,0
"10736","E-commerce","Ground","US","07008","US","95030",2023-01-23 00:00:14,1.41,0,1,NA,2023-01-27 00:00:14,96,0
"10737","E-commerce","Ground","US","07008","US","91342",2023-01-23 00:00:14,1.86,0,1,NA,2023-01-27 00:00:14,96,0
"10738","E-commerce Resi","Ground","US","96814","US","07008",2023-01-23 00:00:14,1,1,0,NA,2023-01-30 00:00:14,168,0
"10739","E-commerce","Express 2nd Day","US","07008","US","07302",2023-01-23 00:00:14,2.31,0,1,NA,2023-01-24 00:00:14,24,0
"10740","E-commerce","Ground","US","07008","US","20037",2023-01-23 00:00:14,1.63,0,1,NA,2023-01-24 00:00:14,24,0
"10741","E-commerce","Ground","US","02116","US","80501",2023-01-23 00:00:14,0.05,0,0.04,NA,2023-01-30 00:00:14,168,0
"10742","E-commerce","Standard","IT","00187","IT","03100",2023-01-23 00:00:14,0.3,0,0.01,77.45,2023-01-26 00:00:14,72,0
"10743","E-commerce","Ground","US","07008","US","77024",2023-01-23 00:00:14,2.99,0,1,NA,2023-01-26 00:00:14,72,0
"10744","E-commerce","Ground","US","07008","US","60077",2023-01-23 00:00:14,1.59,0,1,NA,2023-01-25 00:00:14,48,0
"10745","E-commerce","Ground","US","07008","US","33478",2023-01-23 00:00:14,1.77,0,1,NA,2023-01-26 00:00:14,72,0
"10746","E-commerce","Ground","US","07008","US","37212",2023-01-23 00:00:14,3.17,0,1,NA,2023-01-25 00:00:14,48,0
"10747","E-commerce","Ground","US","07008","US","11215",2023-01-23 00:00:14,2.5,0,1,NA,2023-01-24 00:00:14,24,0
"10748","E-commerce","Ground","US","07008","US","02127",2023-01-23 00:00:14,2.09,0,1,NA,2023-01-24 00:00:14,24,0
"10749","Via gomma","Standard","IT","63076","IT","03100",2023-01-24 00:00:14,95.02,86.85,0.82,147.89,2023-01-26 00:00:14,48,1
"10750","E-commerce","Express Next Day","US","07008","US","92154",2023-01-23 00:00:14,2.68,0,1,NA,2023-01-25 00:00:14,48,0
"10751","E-commerce","Express 2nd Day","US","07008","US","19610",2023-01-23 00:00:14,2.18,0,1,NA,2023-01-24 00:00:14,24,0
"10752","E-commerce","Express","IT","35122","IT","00045",2023-01-23 00:00:14,1.4,0,0.01,416.48,2023-01-26 12:18:36,84,0
"10753","E-commerce","Express Next Day","US","07008","US","78575",2023-01-23 00:00:14,2.4,0,1,NA,2023-01-24 00:00:14,24,0
"10754","E-commerce","Standard","IT","20900","IT","87062",2023-01-23 00:00:14,0.59,0,0.09,924.54,2023-01-26 11:52:18,83,0
"10755","E-commerce","Ground","US","07008","US","30546",2023-01-23 00:00:14,2.27,0,1,NA,2023-01-25 00:00:14,48,0
"10756","E-commerce","Ground","US","07008","US","28203",2023-01-23 00:00:14,1.91,0,1,NA,2023-01-25 00:00:14,48,0
"10757","E-commerce Resi","Ground","US","33149","US","07008",2023-01-23 00:00:14,0.71,0.71,0,NA,2023-01-26 00:00:14,72,0
"10758","E-commerce Resi","Standard","IT","50129","IT","63076",2023-01-23 00:00:14,0.48,0.48,0,229.71,2023-02-01 00:00:14,216,0
"10759","Corriere espresso resi","Express","IT","71022","IT","63811",2023-01-25 00:00:14,1.19,0,0.01368,273.73,2023-01-26 00:00:14,24,2
"10760","E-commerce","Ground","US","07008","US","60022",2023-01-23 00:00:14,1.59,0,1,NA,2023-01-25 00:00:14,48,0
"10761","E-commerce","Standard","IT","70121","IT","04100",2023-01-23 00:00:14,1,0,0.01,334.2,2023-01-25 11:59:39,59,0
"10762","E-commerce","Ground","US","07008","US","20854",2023-01-23 00:00:14,2.58,0,1,NA,2023-01-24 00:00:14,24,0
"10763","E-commerce","Ground","US","07008","US","94117",2023-01-23 00:00:14,1.54,0,1,NA,2023-01-27 00:00:14,96,0
"10764","E-commerce","Ground","US","07008","US","90402",2023-01-23 00:00:14,2.99,0,1,NA,2023-01-27 00:00:14,96,0
"10765","E-commerce","Ground","US","92626","US","98021",2023-01-23 00:00:14,1,0,0.01,NA,2023-01-26 00:00:14,72,0
"10766","E-commerce","Ground","US","07008","US","33462",2023-01-23 00:00:14,1.45,0,1,NA,2023-01-26 00:00:14,72,0
"10767","E-commerce","Standard","IT","16121","IT","87100",2023-01-23 00:00:14,1,0,0.01,831.24,2023-01-27 12:19:22,108,0
"10768","E-commerce","Ground","US","07008","US","10029",2023-01-23 00:00:14,3.31,0,1,NA,2023-01-24 00:00:14,24,0
"10769","E-commerce","Ground","US","07008","US","06840",2023-01-23 00:00:14,1.54,0,1,NA,2023-01-24 00:00:14,24,0
"10770","E-commerce","Ground","US","07008","US","90291",2023-01-23 00:00:14,1.36,0,1,NA,2023-01-27 00:00:14,96,0
"10771","E-commerce","Ground","US","75225","US","33122",2023-01-23 00:00:14,0.3,0,0.01,NA,2023-01-27 00:00:14,96,0
"10772","E-commerce","Ground","US","07008","US","94115",2023-01-23 00:00:14,1.13,0,1,NA,2023-02-09 00:00:14,408,0
"10773","E-commerce Resi","Standard","IT","50144","IT","63076",2023-01-23 00:00:14,1,1,0,231.7,2023-01-26 00:00:14,72,0
"10774","Corriere espresso","Express","IT","63811","IT","63064",2023-01-23 00:00:14,2.5,2,0.02,27.3,2023-01-26 13:55:14,85,0
"10775","E-commerce","Ground","US","07008","US","70118",2023-01-23 00:00:14,1.95,0,1,NA,2023-01-26 00:00:14,72,0
"10776","Corriere espresso","Express","IT","63811","IT","86100",2023-01-23 00:00:14,2.5,2,0.08,203,2023-01-27 16:57:14,112,0
"10777","E-commerce","Ground","US","07008","US","90210",2023-01-23 00:00:14,1.09,0,1,NA,2023-01-27 00:00:14,96,0
"10778","E-commerce","Ground","US","60611","US","91754",2023-01-23 00:00:14,2,0,0.04,NA,2023-01-26 00:00:14,72,0
"10779","E-commerce","Ground","US","07008","US","92260",2023-01-23 00:00:14,1.13,0,1,NA,2023-01-27 00:00:14,96,0
"10780","E-commerce Resi","Ground","US","96814","US","07008",2023-01-23 00:00:14,0.07,0.07,0,NA,2023-01-31 00:00:14,192,0
"10781","E-commerce","Ground","US","07601","US","90025",2023-01-23 00:00:14,0.51,0,0.09,NA,2023-01-27 00:00:14,96,0
"10782","E-commerce","Ground","US","60611","US","11570",2023-01-23 00:00:14,2,0,0.04,NA,2023-01-25 00:00:14,48,0
"10783","E-commerce","Ground","US","07008","US","01890",2023-01-23 00:00:14,2.95,0,1,NA,2023-01-24 00:00:14,24,0
"10784","E-commerce","Ground","US","07008","US","91344",2023-01-23 00:00:14,1.18,0,1,NA,2023-01-27 00:00:14,96,0
"10785","E-commerce","Ground","US","07601","US","10028",2023-01-23 00:00:14,0.64,0,0.09,NA,2023-01-24 00:00:14,24,0
"10786","E-commerce Resi","Ground","US","19010","US","07008",2023-01-23 00:00:14,1.41,1.41,0,NA,2023-01-24 00:00:14,24,0
"10787","E-commerce Resi","Standard","IT","97018","IT","63076",2023-01-23 00:00:14,0.82,0.82,0,686.28,2023-01-27 00:00:14,96,0
"10788","E-commerce","Express 2nd Day","US","07008","US","33637",2023-01-23 00:00:14,1.23,0,1,NA,2023-01-25 00:00:14,48,0
"10789","E-commerce","Express","IT","00187","IT","70126",2023-01-23 00:00:14,2.36,0,0,386.96,2023-01-26 11:34:14,83,0
"10790","E-commerce","Express 2nd Day","US","33154","US","47620",2023-01-23 00:00:14,2.01,0,0,NA,2023-01-26 00:00:14,72,0
"10791","E-commerce","Ground","US","07008","US","02116",2023-01-23 00:00:14,1.31,0,1,NA,2023-01-24 00:00:14,24,0
"10792","E-commerce","Ground","US","07008","US","17821",2023-01-23 00:00:14,1.72,0,1,NA,2023-01-24 00:00:14,24,0
"10793","E-commerce","Ground","US","07008","US","19085",2023-01-23 00:00:14,1.13,0,1,NA,2023-01-24 00:00:14,24,0
